Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
Dell,Gaming,32,4.42,11912.93572239543,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Notebook,8,1.95,11048.830743691844,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.73,11601.107316686976,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,8,2.04,10862.092668762643,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
Lenovo,Notebook,4,1.7,10885.314307876944,0,0,111.93520355955212,Intel Core i5,0,0,Intel,Windows
Asus,2 in 1 Convertible,16,2.3,11470.547260182666,1,0,282.42399616439724,Intel Core i7,2000,512,Nvidia,Windows
HP,Notebook,6,2.04,10336.863503805129,0,0,100.45466986113652,Intel Core i7,1000,0,Intel,Windows
Asus,Gaming,16,2.99,11442.360501250736,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,12,2.19,11144.911042902733,1,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Toshiba,Notebook,4,1.2,11061.462490597743,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
Lenovo,Notebook,6,2.2,10283.659467741663,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
Fujitsu,Notebook,4,2.3,10450.993742936223,0,0,100.45466986113652,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,1.75,10794.485091507657,0,0,111.93520355955212,Intel Core i5,500,0,Intel,Windows
Dell,Notebook,4,2.25,10370.822624347584,0,0,100.45466986113652,Intel Core i5,500,0,AMD,Windows
HP,Notebook,8,2.04,10667.644768738764,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
Lenovo,Gaming,8,2.5,11056.428922922916,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,2.36,10594.300009749353,0,0,100.45466986113652,Intel Core i7,1000,0,AMD,Windows
Dell,Notebook,8,1.6,10995.75173454406,0,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,0.97,11529.371878240363,0,0,176.23257360658386,Other Intel Processor,0,512,Intel,Windows
HP,Notebook,4,2.1,10188.167121983652,0,0,141.21199808219862,Intel Core i3,1000,128,AMD,Windows
Lenovo,Notebook,4,1.9,9576.276649067631,0,0,100.45466986113652,Other Intel Processor,0,128,Intel,Others
Lenovo,Notebook,8,2.3,11182.67988243989,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,8,1.68,10765.658261746039,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,8,1.4,11023.07824758943,0,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.11,11182.67988243989,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,9915.732278952564,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows
Asus,Gaming,16,2.5,11470.547260182666,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,1.48,11620.0017877887,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Acer,Gaming,8,2.7,11114.428026177658,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.34,11056.428922922916,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,10280.009828654116,0,0,100.45466986113652,Intel Core i3,0,128,Intel,Windows
HP,Notebook,4,1.64,10633.572072102885,0,0,111.93520355955212,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,4,1.2,11061.462490597743,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
HP,Notebook,4,1.48,10978.617394068182,0,0,111.93520355955212,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.95,11069.79587215689,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.43,11254.189968552817,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.64,10931.401459017523,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.64,10503.518943854684,0,0,111.93520355955212,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,8,2.65,10830.96982484206,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia,Windows
HP,Ultrabook,4,1.26,11314.449160071012,0,0,176.23257360658386,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.48,11347.05032144641,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.54,11518.41585316701,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,1.49,10660.172753900062,0,0,117.82653006268644,Intel Core i3,500,0,Intel,Windows
Toshiba,Notebook,8,1.5,11073.93666482292,0,0,117.82653006268644,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,10621.938553982543,0,0,100.45466986113652,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,16,2.4,11971.204630519404,0,1,254.67134914246225,Intel Core i7,0,512,Nvidia,Windows
Toshiba,Notebook,8,1.47,11282.09242517164,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,11684.869359618002,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,10655.147649183531,1,1,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
Toshiba,Ultrabook,8,1.2,11347.05032144641,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.11,11022.20830408089,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.64,11053.421883178573,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.09,10928.710232504156,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,4,1.26,11327.36089528991,0,0,125.36742798669836,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.31,11056.428922922916,0,0,111.93520355955212,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.95,10941.585213338249,0,0,111.93520355955212,Intel Core i5,500,0,Intel,Windows
Dell,Ultrabook,8,1.29,11368.208546953756,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,2.63,10960.2773463504,0,0,127.33567457123112,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.64,10855.94510841814,0,0,111.93520355955212,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,6,2.1,9989.276182274936,0,0,100.45466986113652,AMD Processor,1000,0,AMD,Windows
MSI,Gaming,8,2.7,11058.781074545012,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.95,11061.462490597743,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.84,11089.508999068563,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
HP,Ultrabook,8,1.26,11182.67988243989,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,2.04,10584.910269399517,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,1.47,11428.543355697591,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.09,10944.364366779204,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.64,10893.771459117888,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,1.8,10717.26172088419,1,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Vero,Notebook,2,1.45,9326.470842899342,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Windows
Toshiba,Notebook,16,2.4,11237.488118934883,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,10931.725444421962,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,10883.31630521427,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,1.84,11626.842862666368,0,0,141.21199808219862,Intel Core i5,500,256,Intel,Windows
HP,Notebook,8,1.43,11267.898202406011,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,3.78,11318.754369272692,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,16,4.6,11711.863755958657,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows
Asus,Netbook,4,1.2,9638.174223850265,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others
Lenovo,Notebook,16,1.1,11846.490622987276,0,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.91,10862.092668762643,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.3,10973.15700921406,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,10862.092668762643,0,0,100.45466986113652,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,16,1.2,11696.022720831856,1,0,276.053530085501,Intel Core i7,0,1000,Intel,Windows
HP,Notebook,4,2.31,10533.971572370383,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,1.96,10188.167121983652,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Others
Acer,Notebook,8,2.4,10082.583913974388,0,0,100.45466986113652,AMD Processor,1000,0,AMD,Windows
Dell,2 in 1 Convertible,12,1.6,11144.911042902733,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,2.94,11481.603204750256,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,8,2.04,10950.974953688084,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,16,4.0,10881.314302543595,0,1,127.33567457123112,Intel Core i7,1000,0,Nvidia,Others
Dell,Notebook,4,2.25,10301.710499387234,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,16,2.32,10873.255868299651,0,0,141.21199808219862,Intel Core i7,2000,0,AMD,Windows
MSI,Gaming,16,1.8,11540.318039137863,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,8,1.29,11260.381938800736,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,64,3.58,12263.341053320566,0,1,127.33567457123112,Intel Core i7,0,1000,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.62,10657.682154931748,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,3.21,11167.743084945378,0,0,282.42399616439724,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,11145.680569681761,0,1,226.4155471693585,Other Intel Processor,0,0,Intel,Mac
Dell,Notebook,4,2.06,10153.46364564591,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,2.31,11064.804181259648,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,8,1.26,11064.804181259648,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.49,10969.494001455321,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.3,11421.848531521595,1,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,3.0,10466.28456073464,0,0,106.11306214269258,Intel Core i5,1000,0,AMD,Windows
Lenovo,Notebook,4,2.3,10860.047678274916,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
MSI,Gaming,16,3.78,11799.206957067088,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,4,2.1,10267.130165790451,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.31,10821.440901496184,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,0.99,11219.074000897615,1,1,234.9767648087785,Other Intel Processor,0,512,Intel,Windows
Lenovo,Gaming,32,4.6,12058.88963501851,0,1,127.33567457123112,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,0.69,10446.778399351528,1,1,224.1738090785728,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,16,1.3,11600.668174471033,0,1,331.2642361026012,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,2.18,10595.63423276249,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,10913.835810881008,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
HP,Workstation,8,1.9,11285.44251205692,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
Lenovo,Notebook,8,1.7,11064.804181259648,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
HP,Notebook,4,1.29,10397.183294038652,0,0,276.053530085501,Other Intel Processor,0,0,Intel,Others
Acer,Notebook,4,2.4,9933.985719261917,0,0,100.45466986113652,AMD Processor,500,0,AMD,Windows
Dell,Notebook,4,2.2,9950.616680806068,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Others
HP,Notebook,4,1.86,9821.97089913809,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Others
Asus,Gaming,8,2.7,11352.694739066088,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,4,1.4,10682.851144184026,0,1,165.6321180513006,Intel Core i5,0,256,AMD,Windows
HP,Netbook,4,2.4,11352.694739066088,0,0,125.36742798669836,Intel Core i5,0,128,Intel,Windows
Acer,Notebook,8,2.4,10658.921971998408,0,0,141.21199808219862,Intel Core i5,1000,256,Nvidia,Windows
Dell,Notebook,8,2.36,10435.152442572991,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,8,2.6,11352.694739066088,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,4,1.96,10190.169124654323,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4.3,11715.790550995316,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,4,1.5,11010.081106005768,0,0,125.36742798669836,Intel Core i3,500,0,Intel,Windows
Dell,Ultrabook,4,1.5,11037.726951247387,0,0,125.36742798669836,Intel Core i3,0,128,Intel,Windows
Acer,Notebook,4,2.2,9317.895278196944,0,0,100.45466986113652,Other Intel Processor,0,16,Intel,Others
HP,Workstation,8,3.0,11947.682155153789,0,1,127.33567457123112,Intel Core i7,1000,0,AMD,Windows
Lenovo,Gaming,16,2.4,11064.804181259648,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
Dell,Ultrabook,8,1.5,11229.102177820836,0,0,125.36742798669836,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,8,2.9,11296.21372513973,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,2.1,10740.600003012674,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.1,9962.013031516572,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
Asus,Gaming,16,2.59,11175.239371923306,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.16,11413.356147904065,1,0,276.053530085501,Other Intel Processor,0,256,Intel,Windows
Dell,Notebook,4,2.24,10620.847035233894,0,0,100.45466986113652,Intel Core i5,500,0,AMD,Windows
Lenovo,Notebook,4,2.1,10037.017945160149,0,0,100.45466986113652,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,8,1.16,11560.842104871259,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,10283.659467741663,1,1,224.1738090785728,Other Intel Processor,0,0,Intel,Others
Dell,Ultrabook,8,1.23,11204.674904025436,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Gaming,16,4.6,11894.913580522501,0,1,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows
Razer,Ultrabook,8,1.25,10911.903762066184,1,0,352.4651472131677,Intel Core i7,0,256,Intel,Windows
Toshiba,Ultrabook,16,1.05,11683.522558067623,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,3.52,11155.242401621268,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,4,1.35,9253.675685462651,0,0,165.6321180513006,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,8,1.16,11408.044834149252,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,11297.41074002049,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.09,10236.346354272076,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Others
Asus,Notebook,4,2.0,10050.907057320816,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,11395.540949893968,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,10147.26162364305,1,1,224.1738090785728,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.26,11522.53514374866,0,0,125.36742798669836,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,2.4,10872.255357854843,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Others
HP,Gaming,8,3.35,11004.648590381796,0,1,127.33567457123112,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,8,2.04,10419.692282932576,0,0,100.45466986113652,Intel Core i7,2000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,11601.341447040119,1,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,4,1.5,9603.18213992277,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.84,10598.297350181972,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.23,10398.807989765653,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,10977.716980635756,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
HP,Workstation,8,3.0,12256.879973855344,0,1,127.33567457123112,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.5,10639.970046582543,0,0,100.45466986113652,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,16,3.78,11758.368289071828,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,1.88,11658.835785532077,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,16,2.8,11775.314344519382,1,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,11016.797696588752,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,11371.28263483418,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Workstation,8,2.59,11684.869359618002,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,11470.547260182666,1,0,220.84282406840083,Intel Core i7,0,256,Intel,Windows
HP,Workstation,8,2.0,11524.64373704442,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,1.26,11714.898461161461,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.18,10893.167621264643,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,1.88,11340.108040487776,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.27,11733.039792816311,1,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.9,9801.561133612584,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Others
HP,Notebook,4,1.86,9669.293165034831,0,0,100.45466986113652,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,8,2.32,10370.822624347584,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Others
Dell,Gaming,8,2.62,11064.804181259648,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.04,11694.548697992886,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.91,10147.031952176632,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
MSI,Gaming,16,2.7,11283.969856325213,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Ultrabook,12,1.4,11715.790550995316,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,8,2.5,10645.680750246625,0,0,141.21199808219862,Intel Core i5,0,0,AMD,Windows
HP,2 in 1 Convertible,8,1.48,11596.756189041978,1,0,220.84282406840083,Intel Core i7,0,512,Intel,Windows
Lenovo,Ultrabook,8,1.7,11288.114524334733,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,1.7,11453.73072039192,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows
HP,Gaming,8,2.62,10776.844060703754,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.2,10104.611236292678,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,4,2.1,10143.056552540133,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Others
Dell,Gaming,8,2.62,11287.4471903093,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,8,1.95,11212.620052356871,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,10124.029322149781,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,2,1.44,9493.013922696839,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Windows
MSI,Gaming,8,2.2,10707.77173269934,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,8,1.96,10496.18215379083,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
HP,Notebook,16,2.1,11030.873869571886,0,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.2,9886.35767027266,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,9962.013031516572,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Others
Lenovo,Notebook,8,2.2,10539.41655276426,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others
Asus,Notebook,4,2.0,10620.651995737775,0,0,157.3505121487356,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,4,2.32,10690.944412566814,0,0,141.21199808219862,Intel Core i7,0,0,Intel,Windows
Lenovo,Gaming,16,3.31,11149.519345988929,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
MSI,Gaming,16,1.91,11650.350362059475,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,4,2.07,10452.533389121816,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.36,11376.181603603269,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,6,1.54,10698.190821087583,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.98,10772.395917628928,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others
Acer,Notebook,4,2.1,9783.703516212578,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows
HP,Notebook,6,2.18,10658.921971998408,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Asus,Gaming,8,2.591,10787.906120409612,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,2.09,11047.982926769504,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.23,10513.700849999805,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.23,10977.716980635756,1,0,276.053530085501,Intel Core i5,0,256,Intel,Others
Acer,Gaming,16,4.2,11838.443060873624,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,8,2.4,10683.645110085203,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
HP,Notebook,4,1.86,10159.709917169615,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
Apple,Ultrabook,8,0.92,11034.319178750795,0,1,226.4155471693585,Other Intel Processor,0,0,Intel,Mac
Dell,2 in 1 Convertible,8,1.6,11064.804181259648,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,12,2.21,11166.237060564341,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,4,1.9,9883.643964401062,0,0,100.45466986113652,Intel Core i3,1000,0,AMD,Others
Asus,Gaming,16,4.3,11648.784147353843,0,1,127.33567457123112,Intel Core i7,1000,512,Nvidia,Windows
Acer,Notebook,4,2.1,9581.36309252813,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Others
MSI,Gaming,16,2.43,11600.619368985288,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,2.3,10188.167121983652,0,0,100.45466986113652,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,8,2.2,10419.692282932576,0,0,100.45466986113652,Intel Core i7,500,0,Nvidia,Others
Dell,2 in 1 Convertible,16,2.0,11134.075023561454,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,16,1.2,11869.133099737037,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,2.2,11039.464987704201,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.36,10765.658261746039,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
HP,Notebook,8,1.91,10336.863503805129,0,0,100.45466986113652,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,9676.00459962282,0,0,100.45466986113652,AMD Processor,500,0,AMD,Windows
Acer,Notebook,8,3.3,10419.692282932576,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
Asus,Gaming,16,2.2,11778.9960831843,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,11129.394827810976,0,1,226.4155471693585,Other Intel Processor,0,0,Intel,Mac
Asus,Notebook,16,2.2,11442.360501250736,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,16,2.43,11550.627594890204,0,1,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.191,10882.315804880689,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.9,11550.632725739695,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Acer,Netbook,2,1.3,9134.616325446665,0,0,135.0942111925629,Other Intel Processor,0,32,Intel,Others
Acer,Notebook,4,3.3,10369.151780182763,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
